x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,score,action
0.06636419147253036,1.8477545976638794,0.23428353667259216,0.20201130211353302,-0.2688758373260498,-0.5593036413192749,0.0,0.0,-53.9759020983777,3
0.06850738823413849,1.8522982597351074,0.24337132275104523,0.1963157057762146,-0.29873034358024597,-0.5970911979675293,0.0,0.0,-57.78633738197138,3
0.07074031978845596,1.8567208051681519,0.2542940378189087,0.18985597789287567,-0.33090946078300476,-0.6435832381248474,0.0,0.0,-61.95142117995141,3
0.07305335998535156,1.8610137701034546,0.2640227973461151,0.18293282389640808,-0.36524614691734314,-0.6867341995239258,0.0,0.0,-66.23851813756733,3
0.07545070350170135,1.8651782274246216,0.2741367518901825,0.17586630582809448,-0.4018394649028778,-0.7318674325942993,0.0,0.0,-70.80295926410827,3
0.07794036716222763,1.869197964668274,0.28521639108657837,0.16788755357265472,-0.44100862741470337,-0.7833846807479858,0.0,0.0,-75.68783235688923,3
0.08049039542675018,1.873093605041504,0.29207175970077515,0.16091416776180267,-0.4818386435508728,-0.8166022300720215,0.0,0.0,-80.45136916040047,3
0.08310375362634659,1.8768640756607056,0.2991703450679779,0.15377019345760345,-0.5244128704071045,-0.8514862060546875,0.0,0.0,-85.41782491305028,3
0.08579282462596893,1.8805118799209595,0.30753612518310547,0.14653897285461426,-0.5689761638641357,-0.8912668228149414,0.0,0.0,-90.70956360957416,3
0.08856411278247833,1.8840100765228271,0.3166643977165222,0.13782133162021637,-0.6159615516662598,-0.9397090673446655,0.0,0.0,-96.26958165356817,3
0.09140167385339737,1.8873766660690308,0.3235078752040863,0.1299719661474228,-0.6648204922676086,-0.9771796464920044,0.0,0.0,-101.86366383376986,3
0.09429855644702911,1.8906078338623047,0.32932692766189575,0.12190722674131393,-0.715452253818512,-1.012636423110962,0.0,0.0,-107.54637229968316,3
0.09725551307201385,1.8936986923217773,0.33498844504356384,0.11350178718566895,-0.767933189868927,-1.0496211051940918,0.0,0.0,-113.40095566144487,3
0.10029172897338867,1.896614909172058,0.3428724408149719,0.10304834693670273,-0.8231383562088013,-1.104106068611145,0.0,0.0,-119.69133894008704,3
0.1034097671508789,1.8993678092956543,0.35048893094062805,0.09304860234260559,-0.880929172039032,-1.1558201313018799,0.0,0.0,-126.25272062241191,3
0.10659322887659073,1.9019907712936401,0.3554708659648895,0.08488380908966064,-0.9404475688934326,-1.1903703212738037,0.0,0.0,-132.79753629709396,3
0.1098349541425705,1.9044675827026367,0.3594137728214264,0.07592740654945374,-1.001816987991333,-1.2273926734924316,0.0,0.0,-139.4182606183295,3
0.11314506828784943,1.9067752361297607,0.3642440736293793,0.06564825773239136,-1.0655723810195923,-1.2751126289367676,0.0,0.0,-146.35016388527734,3
0.11652584373950958,1.9088923931121826,0.3689204156398773,0.054143741726875305,-1.1321215629577637,-1.3309873342514038,0.0,0.0,-153.54269287241829,3
0.11998338997364044,1.910831332206726,0.3735235631465912,0.043326154351234436,-1.2012463808059692,-1.3824981451034546,0.0,0.0,-161.01561765045832,3
0.12350282818078995,1.9125874042510986,0.37594202160835266,0.032439012080430984,-1.2728190422058105,-1.431458830833435,0.0,0.0,-168.53160738912248,3
0.12709398567676544,1.9141687154769897,0.3786988854408264,0.022140461951494217,-1.3466699123382568,-1.4770230054855347,0.0,0.0,-176.3286097138118,3
0.13076229393482208,1.9155348539352417,0.38152188062667847,0.009710659272968769,-1.4235881567001343,-1.5383695363998413,0.0,0.0,-184.44137157358313,3
0.13449278473854065,1.9167232513427734,0.38197189569473267,-0.0001731574593577534,-1.5025520324707031,-1.5792832374572754,0.0,0.0,-192.54473358471958,3
0.13827744126319885,1.9177151918411255,0.38109293580055237,-0.010774897411465645,-1.5838239192962646,-1.6254451274871826,0.0,0.0,-200.75504642093756,3
0.14211931824684143,1.9184997081756592,0.37991124391555786,-0.021567631512880325,-1.6674957275390625,-1.6734440326690674,0.0,0.0,-209.1862457056998,3
0.14602288603782654,1.9190447330474854,0.3784998059272766,-0.03370808809995651,-1.7540863752365112,-1.7318201065063477,0.0,0.0,-217.9063763681217,3
0.14997558295726776,1.9193845987319946,0.3754248023033142,-0.04323643073439598,-1.8426746129989624,-1.7717750072479248,0.0,0.0,-226.65032780283624,3
