@relation lunar_lander-weka.filters.unsupervised.attribute.Remove-R9-12

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute action {0,1,2,3}

@data
-0.833565,0.925345,-0.373835,-0.282183,-0.324457,-0.362042,0,0,1
-0.837563,0.919031,-0.384745,-0.284073,-0.340194,-0.314746,0,0,1
-0.841636,0.912662,-0.394305,-0.286192,-0.353848,-0.273085,0,0,1
-0.845791,0.90624,-0.404629,-0.288131,-0.365251,-0.228052,0,0,1
-0.850007,0.899752,-0.412456,-0.290749,-0.37496,-0.194175,0,0,1
-0.854308,0.89323,-0.423278,-0.291676,-0.382182,-0.14444,0,0,1
-0.858661,0.886654,-0.429982,-0.293684,-0.387832,-0.113,0,0,1
-0.863097,0.880027,-0.440503,-0.295404,-0.39116,-0.066565,0,0,1
-0.867589,0.873329,-0.447587,-0.298125,-0.392947,-0.035733,0,0,1
-0.872146,0.866565,-0.455662,-0.30063,-0.392977,-0.000607,0,0,2
-0.876589,0.860774,-0.443539,-0.257608,-0.393784,-0.016135,0,0,1
-0.88111,0.854941,-0.453454,-0.258867,-0.392313,0.029414,0,0,1
-0.885692,0.849035,-0.461059,-0.261668,-0.389216,0.06194,0,0,1
-0.890333,0.843078,-0.468697,-0.263529,-0.384351,0.0973,0,0,1
-0.895066,0.837072,-0.480269,-0.265092,-0.376947,0.148074,0,0,1
-0.899854,0.831006,-0.487345,-0.267368,-0.367942,0.180114,0,0,1
-0.904722,0.824901,-0.497491,-0.268631,-0.356624,0.226347,0,0,1
-0.909658,0.818751,-0.506276,-0.270232,-0.343299,0.266503,0,0,1
-0.914655,0.812548,-0.51415,-0.27232,-0.328205,0.301883,0,0,1
-0.919729,0.806291,-0.523873,-0.274441,-0.311,0.344105,0,0,1
-0.924889,0.799995,-0.535091,-0.275847,-0.291318,0.393628,0,0,1
-0.930136,0.793647,-0.546103,-0.278013,-0.269291,0.440553,0,0,1
-0.935457,0.787235,-0.555581,-0.280811,-0.24528,0.480206,0,0,1
-0.940849,0.780758,-0.564839,-0.28382,-0.219351,0.518575,0,0,1
-0.946302,0.774218,-0.572527,-0.28687,-0.191816,0.550708,0,0,1
-0.951835,0.767619,-0.582887,-0.289715,-0.162138,0.593552,0,0,1
-0.957437,0.760954,-0.591768,-0.29308,-0.130649,0.629797,0,0,3
-0.962953,0.754197,-0.581175,-0.298004,-0.101293,0.587104,0,0,3
-0.96838,0.747344,-0.570054,-0.302923,-0.074178,0.542304,0,0,2
-0.973793,0.740944,-0.568647,-0.283327,-0.047126,0.541053,0,0,3
-0.97913,0.734458,-0.559217,-0.287658,-0.021961,0.503294,0,0,3
-0.984399,0.727881,-0.550659,-0.292131,0.001488,0.468976,0,0,3
-0.989574,0.72122,-0.538738,-0.296186,0.022548,0.421205,0,0,3
-0.994674,0.714473,-0.529498,-0.300303,0.041756,0.384158,0,0,2
-0.999813,0.708745,-0.533259,-0.255221,0.06093,0.383491,0,0,3
-0.002566,1.40388,-0.2599,-0.312874,0.00298,0.058871,0,0,2
-0.004969,1.398123,-0.244085,-0.255903,0.006684,0.074096,0,0,2
-0.007544,1.393497,-0.260431,-0.205598,0.009589,0.058104,0,0,2
-0.010166,1.389346,-0.264935,-0.184519,0.012286,0.05395,0,0,0
-0.012788,1.385098,-0.264943,-0.188841,0.014983,0.053939,0,0,0
-0.015411,1.380752,-0.264951,-0.193161,0.017679,0.053928,0,0,0
-0.018033,1.37631,-0.264959,-0.197483,0.020375,0.05392,0,0,0
-0.020655,1.37177,-0.264967,-0.201805,0.02307,0.053912,0,0,2
-0.023458,1.368556,-0.282207,-0.142865,0.025014,0.038867,0,0,0
-0.02626,1.365245,-0.282212,-0.147198,0.026957,0.038874,0,0,0
-0.029063,1.361837,-0.282218,-0.151515,0.0289,0.038862,0,0,0
-0.031865,1.358331,-0.282223,-0.155837,0.030843,0.038856,0,0,0
-0.034668,1.354729,-0.282229,-0.160159,0.032785,0.03885,0,0,0
-0.037471,1.351029,-0.282234,-0.164481,0.034727,0.038844,0,0,0
-0.040273,1.347232,-0.28224,-0.168804,0.036669,0.038838,0,0,0
-0.043076,1.343338,-0.282246,-0.173126,0.03861,0.038832,0,0,0
-0.045879,1.339346,-0.282251,-0.177448,0.040551,0.038826,0,0,0
-0.048682,1.335258,-0.282257,-0.181771,0.042492,0.03882,0,0,0
-0.051485,1.331072,-0.282262,-0.186093,0.044433,0.038815,0,0,0
-0.054288,1.326789,-0.282268,-0.190416,0.046373,0.038809,0,0,0
-0.057091,1.322409,-0.282273,-0.194738,0.048313,0.038803,0,0,0
-0.059894,1.317931,-0.282278,-0.199061,0.050252,0.038797,0,0,0
-0.062697,1.313356,-0.282284,-0.203384,0.052192,0.038791,0,0,2
-0.06564,1.309394,-0.295739,-0.176174,0.053597,0.028098,0,0,0
-0.068584,1.305333,-0.295742,-0.180502,0.055002,0.028104,0,0,0
-0.071526,1.301155,-0.295667,-0.185774,0.056407,0.028096,0,0,0
-0.074469,1.296879,-0.295667,-0.190094,0.057811,0.028096,0,0,0
-0.077411,1.292506,-0.295667,-0.194414,0.059216,0.028096,0,0,0
-0.080354,1.288036,-0.295667,-0.198735,0.060621,0.028097,0,0,0
-0.083296,1.283468,-0.295667,-0.203055,0.062026,0.028097,0,0,2
-0.086403,1.279512,-0.311476,-0.175863,0.062807,0.01562,0,0,0
-0.08951,1.275458,-0.311476,-0.180183,0.063588,0.01562,0,0,0
-0.092617,1.271308,-0.311476,-0.184503,0.064369,0.01562,0,0,0
-0.095724,1.26706,-0.311476,-0.188823,0.06515,0.01562,0,0,0
-0.098831,1.262715,-0.311476,-0.193143,0.065931,0.01562,0,0,0
-0.101937,1.258273,-0.311476,-0.197463,0.066712,0.01562,0,0,0
-0.105044,1.253734,-0.311476,-0.201783,0.067493,0.01562,0,0,2
-0.108255,1.249759,-0.321474,-0.176664,0.067934,0.008826,0,0,0
-0.111465,1.245688,-0.321474,-0.180984,0.068376,0.008826,0,0,0
-0.114675,1.241519,-0.321474,-0.185304,0.068817,0.008826,0,0,0
-0.117885,1.237253,-0.321474,-0.189624,0.069258,0.008826,0,0,0
-0.121096,1.232889,-0.321474,-0.193944,0.0697,0.008826,0,0,0
-0.124306,1.228429,-0.321474,-0.198264,0.070141,0.008826,0,0,0
-0.127516,1.223871,-0.321474,-0.202584,0.070582,0.008826,0,0,2
-0.130657,1.22062,-0.315141,-0.144571,0.07165,0.021351,0,0,0
-0.133798,1.217271,-0.315141,-0.148891,0.072717,0.021351,0,0,0
-0.136938,1.213825,-0.315141,-0.153211,0.073785,0.021351,0,0,0
-0.140079,1.210281,-0.315141,-0.157531,0.074852,0.021351,0,0,0
-0.143219,1.206641,-0.315141,-0.161851,0.07592,0.021351,0,0,0
-0.14636,1.202903,-0.315141,-0.166172,0.076987,0.021351,0,0,0
-0.149501,1.199068,-0.315141,-0.170492,0.078055,0.021351,0,0,0
-0.152641,1.195136,-0.315141,-0.174812,0.079123,0.021351,0,0,3
-0.155714,1.191119,-0.306644,-0.178537,0.078476,-0.012932,0,0,3
-0.15871,1.187021,-0.296968,-0.18196,0.075871,-0.052099,0,0,3
-0.161642,1.182842,-0.28887,-0.185525,0.071627,-0.084874,0,0,3
-0.164485,1.178578,-0.277715,-0.189216,0.065138,-0.129779,0,0,3
-0.167262,1.174229,-0.269447,-0.192975,0.056983,-0.1631,0,0,3
-0.169946,1.169801,-0.257811,-0.196407,0.046482,-0.210017,0,0,3
-0.172554,1.165279,-0.248307,-0.200659,0.034079,-0.24806,0,0,3
-0.175087,1.160666,-0.238782,-0.204746,0.019767,-0.286246,0,0,3
-0.177538,1.155968,-0.228434,-0.208653,0.00338,-0.327745,0,0,3
-0.179928,1.151188,-0.220915,-0.212513,-0.014513,-0.357866,0,0,3
-0.182254,1.146317,-0.212823,-0.216782,-0.034026,-0.390255,0,0,3
-0.184487,1.14136,-0.201174,-0.220964,-0.055868,-0.436838,0,0,3
-0.186624,1.136317,-0.189185,-0.225254,-0.080105,-0.484746,0,0,3
-0.188669,1.131172,-0.177735,-0.230298,-0.106649,-0.530869,0,0,3
-0.190633,1.125932,-0.167712,-0.235192,-0.135209,-0.571208,0,0,3
-0.192537,1.120589,-0.160184,-0.240467,-0.165309,-0.602005,0,0,1
-0.1945,1.115177,-0.167849,-0.24396,-0.193841,-0.570631,0,0,1
-0.196527,1.109705,-0.176136,-0.246892,-0.22064,-0.535977,0,0,1
-0.198612,1.104162,-0.183694,-0.250281,-0.245882,-0.504849,0,0,1
-0.20079,1.098575,-0.195469,-0.252183,-0.268613,-0.454608,0,0,1
-0.20305,1.092921,-0.206012,-0.255096,-0.289165,-0.411038,0,0,1
-0.205395,1.08721,-0.216716,-0.257439,-0.307447,-0.365656,0,0,1
-0.207811,1.081438,-0.22595,-0.259948,-0.32376,-0.326245,0,0,1
-0.210292,1.075608,-0.234113,-0.262314,-0.338286,-0.290533,0,0,1
-0.212858,1.069718,-0.245039,-0.264564,-0.350489,-0.244052,0,0,1
-0.215489,1.063769,-0.25322,-0.266828,-0.360885,-0.207931,0,0,1
-0.218185,1.057752,-0.261432,-0.269506,-0.369524,-0.172776,0,0,1
-0.220974,1.051685,-0.273137,-0.271132,-0.375609,-0.121705,0,0,1
-0.22383,1.045559,-0.281628,-0.273336,-0.379819,-0.084201,0,0,1
-0.226765,1.039389,-0.291623,-0.274717,-0.381759,-0.038784,0,0,1
-0.229768,1.03316,-0.300374,-0.276836,-0.381762,-0.000062,0,0,1
-0.232848,1.026885,-0.310039,-0.278356,-0.379575,0.043746,0,0,1
-0.23601,1.020568,-0.320428,-0.279617,-0.375026,0.090964,0,0,1
-0.239244,1.01421,-0.329761,-0.280916,-0.368321,0.134116,0,0,1
-0.242569,1.00781,-0.341276,-0.282246,-0.359057,0.185281,0,0,1
-0.245952,1.001347,-0.348698,-0.284653,-0.348147,0.218195,0,0,1
-0.249396,0.994818,-0.356302,-0.287334,-0.335594,0.251049,0,0,1
-0.25291,0.988224,-0.365298,-0.289895,-0.321122,0.289448,0,0,1
-0.256513,0.981575,-0.376571,-0.292001,-0.304243,0.337575,0,0,1
-0.260179,0.974861,-0.384672,-0.294753,-0.285639,0.37208,0,0,1
-0.263933,0.968085,-0.395706,-0.297274,-0.264724,0.418312,0,0,1
-0.26775,0.961253,-0.403963,-0.299789,-0.242033,0.453805,0,0,1
-0.271652,0.954369,-0.414836,-0.302086,-0.217046,0.499745,0,0,2
-0.275515,0.948836,-0.410311,-0.242604,-0.192846,0.484003,0,0,1
-0.27946,0.943245,-0.420869,-0.24526,-0.16645,0.527911,0,0,1
-0.283471,0.937593,-0.429207,-0.248301,-0.138329,0.562433,0,0,3
-0.287391,0.931837,-0.417928,-0.25363,-0.112498,0.516615,0,0,3
-0.291229,0.925983,-0.40783,-0.258547,-0.088703,0.4759,0,0,3
-0.295,0.920018,-0.399312,-0.263922,-0.066643,0.441195,0,0,3
-0.298676,0.913948,-0.387582,-0.269011,-0.046947,0.393918,0,0,3
-0.302259,0.907773,-0.375865,-0.273985,-0.029608,0.346798,0,0,3
-0.305746,0.901495,-0.363714,-0.278762,-0.014705,0.298041,0,0,3
-0.309158,0.895113,-0.35441,-0.283578,-0.00167,0.260719,0,0,3
-0.312483,0.888626,-0.343583,-0.28833,0.009198,0.217346,0,0,3
-0.315715,0.882046,-0.331832,-0.29256,0.017711,0.170274,0,0,3
-0.318884,0.875376,-0.323903,-0.29651,0.024635,0.13847,0,0,3
-0.321969,0.868623,-0.313348,-0.300245,0.02944,0.096095,0,0,2
-0.325049,0.863185,-0.313006,-0.241777,0.034395,0.099108,0,0,3
-0.32805,0.857647,-0.303062,-0.24622,0.037362,0.059333,0,0,3
-0.330977,0.852009,-0.293837,-0.250621,0.038483,0.022432,0,0,3
-0.333825,0.846273,-0.283923,-0.254884,0.03762,-0.017261,0,0,3
-0.336593,0.840448,-0.273983,-0.258832,0.034763,-0.05715,0,0,3
-0.339267,0.834539,-0.262069,-0.262511,0.029512,-0.105011,0,0,3
-0.341847,0.828531,-0.250275,-0.2669,0.021902,-0.152213,0,0,3
-0.344349,0.822427,-0.240567,-0.271179,0.012347,-0.191091,0,0,3
-0.34677,0.816227,-0.230263,-0.275471,0.000729,-0.23236,0,0,3
-0.349092,0.809921,-0.21795,-0.28031,-0.013354,-0.281671,0,0,3
-0.351332,0.803513,-0.207637,-0.285051,-0.029505,-0.323011,0,0,3
-0.353502,0.797019,-0.198938,-0.289051,-0.047393,-0.357758,0,0,3
-0.3556,0.790418,-0.189824,-0.294144,-0.067117,-0.39449,0,0,3
-0.357605,0.783714,-0.178255,-0.299087,-0.089168,-0.441022,0,0,3
-0.359531,0.776912,-0.168332,-0.303957,-0.113216,-0.480955,0,0,2
-0.361258,0.770886,-0.149129,-0.269771,-0.136654,-0.468758,0,0,3
-0.362894,0.764744,-0.13782,-0.275541,-0.162409,-0.515096,0,0,1
-0.364612,0.758539,-0.148171,-0.278522,-0.186034,-0.472502,0,0,1
-0.366409,0.752256,-0.15823,-0.282063,-0.207623,-0.431787,0,0,1
-0.368287,0.745908,-0.168548,-0.284977,-0.22708,-0.389131,0,0,1
-0.370245,0.739485,-0.17866,-0.288194,-0.244469,-0.347773,0,0,1
-0.372265,0.732998,-0.186614,-0.290943,-0.260167,-0.313969,0,0,1
-0.374346,0.726434,-0.194381,-0.294249,-0.274263,-0.281922,0,0,1
-0.376514,0.719801,-0.205277,-0.297021,-0.2861,-0.236738,0,0,1
-0.37874,0.713095,-0.212544,-0.300022,-0.2964,-0.205994,0,0,2
-0.380825,0.707364,-0.198162,-0.256851,-0.307042,-0.212841,0,0,1
-0.382967,0.701564,-0.205504,-0.259642,-0.316107,-0.181308,0,0,1
-0.385189,0.695716,-0.215631,-0.261368,-0.32294,-0.136655,0,0,1
-0.387503,0.689809,-0.227235,-0.263474,-0.327304,-0.087274,0,0,1
-0.389881,0.683825,-0.235242,-0.26654,-0.329997,-0.053867,0,0,1
-0.392342,0.677794,-0.245639,-0.268139,-0.330387,-0.007802,0,0,1
-0.394872,0.671697,-0.254488,-0.270645,-0.328879,0.030168,0,0,1
-0.397474,0.665529,-0.263513,-0.27339,-0.325468,0.068214,0,0,1
-0.40016,0.659301,-0.27403,-0.275569,-0.319803,0.1133,0,0,1
-0.402909,0.653003,-0.281981,-0.278399,-0.312449,0.147068,0,0,1
-0.405739,0.646645,-0.292238,-0.280621,-0.302898,0.191036,0,0,1
-0.408663,0.640224,-0.304009,-0.282971,-0.290874,0.240473,0,0,1
-0.411673,0.63375,-0.314915,-0.28501,-0.276511,0.287263,0,0,1
-0.414755,0.627222,-0.324256,-0.287221,-0.26013,0.327613,0,0,1
-0.417903,0.620618,-0.332523,-0.290449,-0.242044,0.361731,0,0,1
-0.421127,0.61395,-0.342213,-0.293218,-0.221933,0.402222,0,0,1
-0.424443,0.607212,-0.353843,-0.296263,-0.199444,0.449775,0,0,1
-0.427824,0.6004,-0.362267,-0.299697,-0.175236,0.484166,0,0,1
-0.431285,0.593529,-0.372357,-0.302493,-0.148938,0.525958,0,0,2
-0.434803,0.587661,-0.377446,-0.25844,-0.123408,0.510597,0,0,3
-0.43823,0.581675,-0.366001,-0.264302,-0.100225,0.463652,0,0,3
-0.441567,0.575584,-0.354822,-0.269433,-0.079302,0.418473,0,0,3
-0.444824,0.569393,-0.344753,-0.274221,-0.060403,0.377981,0,0,3
-0.447989,0.563091,-0.333375,-0.279511,-0.0438,0.332042,0,0,3
-0.451063,0.556678,-0.321755,-0.284675,-0.029538,0.285258,0,0,3
-0.454064,0.550158,-0.312809,-0.289569,-0.017072,0.249312,0,0,3
-0.456993,0.543535,-0.303611,-0.294272,-0.006451,0.212422,0,0,3
-0.459837,0.536805,-0.293059,-0.29909,0.002056,0.170136,0,0,3
-0.462619,0.529971,-0.285241,-0.30375,0.008997,0.138826,0,0,2
-0.465461,0.524134,-0.290963,-0.259457,0.015692,0.133904,0,0,3
-0.468221,0.518208,-0.280622,-0.263461,0.020315,0.092455,0,0,3
-0.470895,0.512188,-0.270008,-0.267592,0.022811,0.049924,0,0,3
-0.473481,0.506063,-0.258776,-0.272198,0.023061,0.004997,0,0,3
-0.476004,0.499842,-0.251034,-0.276489,0.021761,-0.026008,0,0,3
-0.47845,0.493527,-0.24125,-0.280638,0.0185,-0.065213,0,0,3
-0.480828,0.48712,-0.232801,-0.284708,0.013546,-0.099084,0,0,3
-0.483132,0.480629,-0.223504,-0.288412,0.006727,-0.136381,0,0,3
-0.485348,0.47405,-0.212426,-0.292413,-0.002311,-0.180765,0,0,3
-0.487477,0.467367,-0.20152,-0.297063,-0.013534,-0.22445,0,0,3
-0.489523,0.460595,-0.191147,-0.301155,-0.026832,-0.265969,0,0,2
-0.491715,0.455272,-0.204933,-0.236884,-0.040934,-0.282025,0,0,3
-0.493838,0.449845,-0.19628,-0.241725,-0.056774,-0.316808,0,0,3
-0.495879,0.444328,-0.185991,-0.245983,-0.07467,-0.357916,0,0,3
-0.497846,0.438709,-0.176787,-0.250847,-0.094418,-0.394973,0,0,3
-0.499729,0.432997,-0.166239,-0.2554,-0.116277,-0.437179,0,0,3
-0.501545,0.427182,-0.157963,-0.26044,-0.139813,-0.470711,0,0,3
-0.503283,0.421263,-0.148219,-0.265649,-0.165326,-0.510258,0,0,1
-0.505103,0.415264,-0.158649,-0.269404,-0.188741,-0.468315,0,0,1
-0.507006,0.409196,-0.169244,-0.272538,-0.209987,-0.424919,0,0,1
-0.508995,0.40306,-0.180122,-0.275454,-0.228991,-0.380065,0,0,1
-0.511056,0.396859,-0.189278,-0.278327,-0.246083,-0.341847,0,0,1
-0.513199,0.390594,-0.199669,-0.280947,-0.261,-0.298334,0,0,1
-0.515424,0.384277,-0.210023,-0.283039,-0.273695,-0.25391,0,0,1
-0.517716,0.377885,-0.218628,-0.286105,-0.284603,-0.21816,0,0,1
-0.52008,0.371427,-0.227672,-0.288753,-0.293595,-0.179839,0,0,1
-0.522513,0.364911,-0.236456,-0.291013,-0.300678,-0.141651,0,0,1
-0.525032,0.358344,-0.247337,-0.292789,-0.305394,-0.094328,0,0,1
-0.527635,0.351727,-0.257994,-0.294611,-0.307791,-0.047938,0,0,1
-0.530307,0.345056,-0.266707,-0.296553,-0.308253,-0.009231,0,0,1
-0.533059,0.338335,-0.276975,-0.298372,-0.306468,0.035693,0,0,1
-0.535897,0.331565,-0.287818,-0.300053,-0.302312,0.083118,0,0,2
-0.53835,0.325792,-0.249938,-0.255586,-0.297459,0.097057,0,0,1
-0.540863,0.319961,-0.257689,-0.257874,-0.290897,0.131244,0,0,1
-0.543459,0.314065,-0.268095,-0.260361,-0.28214,0.175141,0,0,1
-0.546134,0.308099,-0.278024,-0.263165,-0.271314,0.216526,0,0,1
-0.548869,0.302073,-0.28576,-0.265599,-0.258803,0.250203,0,0,1
-0.551691,0.295982,-0.29669,-0.268245,-0.244016,0.295757,0,0,1
-0.554597,0.28984,-0.307469,-0.270264,-0.226923,0.34186,0,0,1
-0.557562,0.283631,-0.314992,-0.273198,-0.208244,0.373577,0,0,1
-0.560619,0.277352,-0.32651,-0.276293,-0.187213,0.420623,0,0,1
-0.563759,0.271007,-0.337257,-0.279232,-0.16397,0.464854,0,0,1
-0.566958,0.264594,-0.344659,-0.282449,-0.139197,0.495458,0,0,3
-0.570079,0.258079,-0.334992,-0.287601,-0.116386,0.456228,0,0,3
-0.573127,0.251453,-0.325925,-0.292975,-0.095425,0.419217,0,0,3
-0.576105,0.244734,-0.31722,-0.297485,-0.076206,0.384368,0,0,3
-0.579008,0.237914,-0.30779,-0.302331,-0.058887,0.346397,0,0,2
-0.581959,0.231569,-0.31227,-0.281381,-0.041892,0.339884,0,0,3
-0.584832,0.225137,-0.302636,-0.28554,-0.026824,0.301373,0,0,3
-0.587622,0.218608,-0.292138,-0.289968,-0.013858,0.259315,0,0,3
-0.590351,0.21199,-0.284387,-0.294085,-0.002443,0.228294,0,0,3
-0.593008,0.205269,-0.275544,-0.298715,0.0072,0.192866,0,0,3
-0.595606,0.198455,-0.268008,-0.3029,0.015334,0.162674,0,0,2
-0.598104,0.192815,-0.258599,-0.250776,0.023986,0.173052,0,0,3
-0.600538,0.187072,-0.250476,-0.255407,0.031015,0.140584,0,0,3
-0.60291,0.181223,-0.242785,-0.260046,0.036509,0.109868,0,0,3
-0.605193,0.17529,-0.231547,-0.263801,0.039745,0.064729,0,0,3
-0.607381,0.169272,-0.21972,-0.267498,0.040606,0.01721,0,0,3
-0.609495,0.163161,-0.210311,-0.27156,0.03958,-0.020522,0,0,3
-0.611545,0.156952,-0.202394,-0.275867,0.036969,-0.05221,0,0,3
-0.613525,0.150643,-0.193539,-0.280317,0.032588,-0.087617,0,0,3
-0.615418,0.144232,-0.182721,-0.284808,0.026045,-0.130878,0,0,3
-0.617236,0.137721,-0.173215,-0.289247,0.017599,-0.168918,0,0,3
-0.618955,0.131119,-0.160818,-0.293307,0.006669,-0.218597,0,0,3
-0.620589,0.124431,-0.150139,-0.297275,-0.0064,-0.261383,0,0,3
-0.622151,0.117657,-0.14111,-0.30116,-0.021276,-0.297521,0,0,2
-0.623793,0.111351,-0.148726,-0.280562,-0.03656,-0.305678,0,1,3
-0.625076,0.105733,-0.099171,-0.251096,-0.066946,-0.609692,0,1,3
-0.626162,0.100889,-0.058466,-0.218281,-0.116771,-0.996544,0,1,3
-0.627093,0.096557,-0.028625,-0.198869,-0.181208,-1.288893,0,1,1
-0.628041,0.09244,-0.02738,-0.192672,-0.24941,-1.364218,0,1,1
-0.629056,0.08828,-0.038568,-0.19691,-0.314053,-1.292951,0,1,1
-0.630117,0.084077,-0.046856,-0.200883,-0.376229,-1.243523,0,0,1
-0.631235,0.079852,-0.055551,-0.203754,-0.436556,-1.206543,0,0,1
-0.632233,0.076374,-0.063626,-0.166385,-0.476289,-0.794615,1,0,1
-0.633036,0.073455,-0.063036,-0.135773,-0.495583,-0.38589,1,0,1
-0.633664,0.071068,-0.064067,-0.105629,-0.494134,0.028943,1,0,1
-0.634125,0.069204,-0.066112,-0.075832,-0.471852,0.445659,1,0,1
-0.634507,0.067653,-0.07075,-0.058331,-0.436016,0.716768,1,1,1
-0.634808,0.066823,-0.052858,-0.030306,-0.413124,0.455819,1,1,1
-0.635073,0.066668,-0.035352,-0.004365,-0.403596,0.190517,1,1,1
-0.635267,0.067213,-0.018429,0.023944,-0.404722,-0.022546,1,1,1
-0.635346,0.068371,-0.002598,0.049933,-0.410434,-0.114233,1,1,1
-0.635389,0.070016,0.000699,0.071672,-0.415822,-0.107774,1,1,1
-0.635393,0.071944,0.002126,0.084939,-0.418488,-0.053345,1,1,1
-0.63544,0.073973,-0.004762,0.090244,-0.418445,0.000842,1,1,1
-0.635576,0.075951,-0.015073,0.0883,-0.416894,0.031031,1,1,1
-0.635792,0.077858,-0.0259,0.086044,-0.412232,0.093241,0,1,1
-0.636069,0.079712,-0.033672,0.084128,-0.40578,0.129045,0,0,1
-0.636405,0.081508,-0.041217,0.081986,-0.397615,0.1633,0,0,1
-0.636811,0.083243,-0.050081,0.07969,-0.387519,0.201919,0,0,1
-0.637305,0.084926,-0.061208,0.077968,-0.374993,0.250547,0,0,1
-0.637861,0.08656,-0.069118,0.076086,-0.360658,0.286711,0,0,1
-0.63849,0.088134,-0.077879,0.07367,-0.344869,0.315767,0,0,1
-0.639138,0.089917,-0.074475,0.081543,-0.334692,0.20354,0,1,1
-0.639837,0.0917,-0.079562,0.081433,-0.32469,0.200048,0,1,1
-0.640602,0.093503,-0.086016,0.082236,-0.314777,0.198265,0,1,1
-0.641425,0.09532,-0.09172,0.082788,-0.30496,0.196333,0,1,1
-0.642302,0.097141,-0.097046,0.08284,-0.295311,0.192987,0,1,1
-0.643231,0.09896,-0.102064,0.082689,-0.285853,0.189149,0,1,1
-0.644209,0.100777,-0.106879,0.082504,-0.276588,0.185301,0,1,1
-0.645247,0.102611,-0.112746,0.083178,-0.267419,0.183373,0,1,1
-0.646352,0.104473,-0.119366,0.084372,-0.258294,0.182503,0,1,1
-0.647517,0.10636,-0.125467,0.085393,-0.249217,0.181543,0,1,1
-0.648737,0.108257,-0.130757,0.085799,-0.24026,0.179145,0,1,1
-0.650016,0.110164,-0.136552,0.086109,-0.231472,0.175761,0,1,1
-0.651365,0.112103,-0.143577,0.087508,-0.222717,0.175087,0,1,1
-0.652785,0.114087,-0.150736,0.089477,-0.213894,0.176465,0,1,1
-0.654276,0.116105,-0.157817,0.090955,-0.205091,0.176069,0,1,1
-0.655828,0.118154,-0.163927,0.092226,-0.196292,0.17597,0,1,1
-0.65745,0.120242,-0.170976,0.093964,-0.187459,0.176668,0,1,1
-0.659129,0.122352,-0.176681,0.094845,-0.178684,0.1755,0,1,1
-0.66087,0.124493,-0.182811,0.096174,-0.169901,0.175655,0,1,1
-0.662665,0.126651,-0.1882,0.096919,-0.161187,0.174284,0,1,1
-0.664503,0.128804,-0.192299,0.096562,-0.152695,0.16983,0,1,1
-0.666408,0.130985,-0.198968,0.097782,-0.144256,0.168789,0,1,3
-0.668225,0.133059,-0.187907,0.092769,-0.138046,0.124194,0,1,3
-0.669952,0.135025,-0.176699,0.087745,-0.134096,0.079003,0,1,3
-0.671601,0.136866,-0.166815,0.082001,-0.13218,0.038328,0,0,3
-0.673166,0.138584,-0.156191,0.07631,-0.132441,-0.005221,0,0,3
-0.674656,0.140194,-0.146916,0.071383,-0.134573,-0.042648,0,0,3
-0.676086,0.141705,-0.139336,0.066803,-0.138223,-0.072994,0,0,3
-0.67743,0.143093,-0.128541,0.061158,-0.144083,-0.1172,0,0,3
-0.678702,0.144362,-0.119402,0.055636,-0.151819,-0.15473,0,0,1
-0.680046,0.14556,-0.128603,0.052626,-0.157659,-0.116799,0,0,1
-0.681471,0.146683,-0.138686,0.049502,-0.161434,-0.075495,0,0,1
-0.682967,0.147719,-0.147699,0.045823,-0.163389,-0.03909,0,0,1
-0.68455,0.148674,-0.158539,0.042467,-0.163142,0.004935,0,0,1
-0.686224,0.149558,-0.169895,0.039574,-0.160564,0.051566,0,0,1
-0.68799,0.150372,-0.181668,0.036715,-0.15557,0.099879,0,0,1
-0.689828,0.151095,-0.19062,0.032833,-0.148779,0.135815,0,0,3
-0.691579,0.151708,-0.179629,0.027675,-0.144212,0.091341,0,0,3
-0.693255,0.152199,-0.170203,0.022101,-0.141581,0.052616,0,0,3
-0.69487,0.152586,-0.162589,0.017304,-0.140485,0.021917,0,0,3
-0.696411,0.152854,-0.153401,0.011816,-0.141273,-0.015758,0,0,3
-0.697867,0.153001,-0.142572,0.006251,-0.144274,-0.060024,0,0,3
-0.699235,0.153038,-0.131577,0.001157,-0.149497,-0.104446,0,0,3
-0.700508,0.152956,-0.119547,-0.004478,-0.157175,-0.153572,0,0,1
-0.701847,0.152788,-0.128007,-0.00808,-0.163138,-0.119252,0,0,1
-0.703252,0.152531,-0.136093,-0.011931,-0.167474,-0.086722,0,0,1
-0.704605,0.152602,-0.125282,0.00202,-0.177556,-0.201651,0,1,1
-0.706031,0.152591,-0.134374,-0.001501,-0.185794,-0.164753,0,0,1
-0.707549,0.152516,-0.146011,-0.004095,-0.191621,-0.116535,0,0,1
-0.709142,0.152353,-0.155349,-0.007727,-0.195562,-0.078831,0,0,1
-0.710795,0.1521,-0.162926,-0.011557,-0.197979,-0.048343,0,0,1
-0.712515,0.151761,-0.171239,-0.015164,-0.198711,-0.01464,0,0,1
-0.714324,0.151356,-0.182488,-0.017802,-0.197109,0.032037,0,0,1
-0.716226,0.150885,-0.194222,-0.020385,-0.193075,0.080697,0,0,1
