@relation lunar_lander

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute magnitude_velocity numeric
@attribute abs_x_disp numeric
@attribute abs_angle numeric
@attribute action {0,1,2,3}
@attribute reward numeric

@data
-0.114684865,1.7725310325622559,-0.218854025,0.19035525619983673,0.12963156402111053,0.048852053,0,0,0.2900555281669428,0.11468486487865448,0.12963156402111053,0,-0.394829611
-0.116848849,1.776721715927124,-0.218853951,0.18603476881980896,0.13207416236400604,0.048852053,0,0,0.28723855259082964,0.11684884876012802,0.13207416236400604,0,-0.389090252
-0.119012833,1.7808151245117188,-0.218853831,0.181714267,0.13451676070690155,0.048852026,0,0,0.2844592682202055,0.11901283264160156,0.13451676070690155,0,-0.383497119
-0.12117672,1.7848114967346191,-0.218853742,0.17739374935626984,0.13695934414863586,0.04885206,0,0,0.28171884347381987,0.12117671966552734,0.13695934414863586,0,-0.378007779
-0.123340704,1.7887108325958252,-0.218853638,0.17307327687740326,0.13940192759037018,0.04885193,0,0,0.2790184100009346,0.12334070354700089,0.13940192759037018,0,-0.372647313
-0.125504777,1.792513132095337,-0.218853518,0.1687527745962143,0.14184452593326569,0.048851870000362396,0,0,0.2763591131641629,0.1255047768354416,0.14184452593326569,0,-0.367379533
-0.127668768,1.7962181568145752,-0.218853429,0.16443228721618652,0.144287109,0.048851978,0,0,0.2737422198883989,0.12766876816749573,0.144287109,0,-0.362249384
-0.129832745,1.7998260259628296,-0.21885331,0.16011179983615875,0.1467297077178955,0.048851922154426575,0,0,0.2711688753850705,0.12983274459838867,0.1467297077178955,0,-0.357244343
-0.131996721,1.8033368587493896,-0.218853191,0.1557912975549698,0.14917229115962982,0.048851899802684784,0,0,0.26864037273863073,0.13199672102928162,0.14917229115962982,0,-0.352371787
-0.134160802,1.8067504167556763,-0.218853071,0.15147081017494202,0.15161488950252533,0.048851847648620605,0,0,0.2661579899459495,0.13416080176830292,0.15161488950252533,0,-0.347627637
-0.136324793,1.8100669384002686,-0.218852952,0.14715030789375305,0.15405748784542084,0.048851825296878815,0,0,0.2637230152409465,0.13632479310035706,0.15405748784542084,0,-0.343030495
-0.138488859,1.8132864236831665,-0.218852833,0.1428298056125641,0.15650007128715515,0.048851807,0,0,0.26133678803960225,0.13848885893821716,0.15650007128715515,0,-0.338542442
-0.14065294,1.816408634185791,-0.218852714,0.13850928843021393,0.15894265472888947,0.048851728439331055,0,0,0.259000641,0.14065293967723846,0.15894265472888947,0,-0.334219442
-0.14281702,1.8194339275360107,-0.218852594,0.13418878614902496,0.16138522326946259,0.048851695,0,0,0.2567159713390422,0.14281702041625977,0.16138522326946259,0,-0.330009737
-0.144981101,1.822361946105957,-0.218852475,0.129868284,0.1638277918100357,0.048851676285266876,0,0,0.25448413522882013,0.14498110115528107,0.1638277918100357,0,-0.325943124
-0.147145182,1.8251925706863403,-0.218852356,0.12554778158664703,0.16627037525177002,0.048851661,0,0,0.25230656459102413,0.14714518189430237,0.16627037525177002,0,-0.32207266
-0.149309248,1.8279266357421875,-0.218852207,0.12122728675603867,0.16871295869350433,0.048851635,0,0,0.25018461682509235,0.14930924773216248,0.16871295869350433,0,-0.318294257
-0.151473328,1.8305633068084717,-0.218852118,0.1169067919254303,0.17115552723407745,0.048851635,0,0,0.24811982411287792,0.15147332847118378,0.17115552723407745,0,-0.314655742
-0.153637409,1.8331027030944824,-0.218851969,0.11258629709482193,0.17359811067581177,0.048851617,0,0,0.2461135038894483,0.15363740921020508,0.17359811067581177,0,-0.311197292
-0.155801579,1.8355451822280884,-0.218851849,0.10826580226421356,0.17604069411754608,0.048851576,0,0,0.244167189,0.15580157935619354,0.17604069411754608,0,-0.307880705
-0.15796575,1.837890625,-0.21885173,0.1039453074336052,0.1784832626581192,0.048851572,0,0,0.24228228744536637,0.15796575,0.1784832626581192,0,-0.304680317
-0.16012983,1.8401389122009277,-0.218851596,0.09962482,0.18092583119869232,0.048851542,0,0,0.24046023536564004,0.1601298302412033,0.18092583119869232,0,-0.301628021
-0.162294,1.8422898054122925,-0.218851447,0.095304325,0.18336838483810425,0.048851508647203445,0,0,0.23870247209283244,0.16229400038719177,0.18336838483810425,0,-0.298755059
-0.164458185,1.844343662261963,-0.218851328,0.09098383,0.18581096827983856,0.048851482570171356,0,0,0.2370104672996574,0.16445818543434143,0.18581096827983856,0,-0.295986256
-0.166622356,1.8463003635406494,-0.218851164,0.086663336,0.18825353682041168,0.048851463943719864,0,0,0.23538555991885654,0.1666223555803299,0.18825353682041168,0,-0.29342308
-0.168786526,1.8481602668762207,-0.218851015,0.082342841,0.1906960904598236,0.048851393,0,0,0.23382923638321534,0.16878652572631836,0.1906960904598236,0,-0.290914727
-0.1709508,1.8499226570129395,-0.218850881,0.078022353,0.19313864409923553,0.048851348,0,0,0.2323428428339741,0.17095080018043518,0.19313864409923553,0,-0.288600026
-0.17311497,1.8515881299972534,-0.218850732,0.073701866,0.19558121263980865,0.048851334,0,0,0.23092771348103408,0.17311497032642365,0.19558121263980865,0,-0.286418517
-0.17527914,1.853156566619873,-0.218850583,0.069381371,0.19802378118038177,0.04885133,0,0,0.22958517422748628,0.1752791404724121,0.19802378118038177,0,-0.284367077
-0.177443415,1.8546279668807983,-0.218850449,0.065060876,0.2004663348197937,0.048851307,0,0,0.22831652191905294,0.17744341492652893,0.2004663348197937,0,-0.282415443
-0.179607674,1.8560020923614502,-0.2188503,0.060740385204553604,0.20290890336036682,0.048851296,0,0,0.2271229782990757,0.17960767447948456,0.20290890336036682,0,-0.280585389
-0.181771949,1.8572789430618286,-0.218850166,0.056419894099235535,0.20535148680210114,0.048851281,0,0,0.2260057498081253,0.18177194893360138,0.20535148680210114,0,-0.278868475
-0.183936208,1.8584585189819336,-0.218850017,0.052099402993917465,0.20779405534267426,0.048851270228624344,0,0,0.22496594860114727,0.183936208,0.20779405534267426,0,-0.277292069
-0.186100483,1.8595411777496338,-0.218849868,0.047778915613889694,0.21023662388324738,0.048851278,0,0,0.22400466121885954,0.18610048294067383,0.21023662388324738,0,-0.275848127
-0.188264757,1.8605270385742188,-0.218849733,0.043458424508571625,0.2126791924238205,0.048851288855075836,0,0,0.22312292749847518,0.18826475739479065,0.2126791924238205,0,-0.274414836
-0.190429121,1.8614153861999512,-0.21884957,0.039137933403253555,0.21512176096439362,0.048851252,0,0,0.22232163533071467,0.19042912125587463,0.21512176096439362,0,-0.273126821
-0.192593381,1.8622068166732788,-0.218849376,0.034817442297935486,0.21756432950496674,0.048851214,0,0,0.22160167413685536,0.19259338080883026,0.21756432950496674,0,-0.271898806
-0.194757745,1.8629008531570435,-0.218849227,0.030496954917907715,0.22000686824321747,0.048851199,0,0,0.22096390635172403,0.19475774466991425,0.22000686824321747,0,-0.270796022
-0.196922109,1.8634982109069824,-0.218849033,0.026176469400525093,0.2224494218826294,0.048851185,0,0,0.22040895251282172,0.19692210853099823,0.2224494218826294,0,-0.269676891
-0.199086472,1.8639980554580688,-0.218848854,0.021855980157852173,0.22489197552204132,0.048851147294044495,0,0,0.21993749878100963,0.19908647239208221,0.22489197552204132,0,-0.268676423
-0.201250836,1.864400863647461,-0.218848705,0.017535495,0.22733452916145325,0.048851158,0,0,0.21955010852383178,0.2012508362531662,0.22733452916145325,0,-0.267714748
-0.203415245,1.8647067546844482,-0.218848512,0.013215007,0.22977708280086517,0.048851129,0,0,0.2192471423832826,0.20341524481773376,0.22977708280086517,0,-0.266773525
-0.205579668,1.864915370941162,-0.218848377,0.008894522,0.2322196513414383,0.048851124942302704,0,0,0.21902905274131435,0.20557966828346252,0.2322196513414383,0,-0.265878508
-0.207744077,1.8650269508361816,-0.218848184,0.004574036,0.2346622198820114,0.048851095139980316,0,0,0.21889597415970977,0.2077440768480301,0.2346622198820114,0,-0.264979756
-0.209908485,1.8650412559509277,-0.21884802,0.00025355,0.23710477352142334,0.048851069,0,0,0.21884816385437544,0.20990848541259766,0.23710477352142334,0,-0.264117386
-0.212072939,1.8649585247039795,-0.218847826,-0.004066936,0.23954734206199646,0.048851028084754944,0,0,0.21888560962234313,0.2120729386806488,0.23954734206199646,0,-0.263198749
-0.214237407,1.8647782802581787,-0.218847662,-0.00838742,0.2419898957014084,0.048851024359464645,0,0,0.21900832726702452,0.21423740684986115,0.2419898957014084,0,-0.262381507
-0.21640186,1.8645015954971313,-0.218847468,-0.012707905,0.2444324642419815,0.048851002007722855,0,0,0.2192161141044732,0.2164018601179123,0.2444324642419815,0,-0.261431149
-0.218566373,1.8641273975372314,-0.218847305,-0.017028389,0.24687500298023224,0.048850983,0,0,0.21950878795408807,0.21856637299060822,0.24687500298023224,0,-0.260509287
-0.220730871,1.8636561632156372,-0.218847126,-0.021348873,0.24931755661964417,0.048850979655981064,0,0,0.21988596750104536,0.22073087096214294,0.24931755661964417,0,-0.259517312
-0.222895384,1.8630876541137695,-0.218846947,-0.025669357,0.2517601251602173,0.048850965,0,0,0.22034722724089276,0.22289538383483887,0.2517601251602173,0,-0.258533985
-0.225059897,1.8624224662780762,-0.218846768,-0.02998984,0.254202664,0.048850961,0,0,0.22089204888587474,0.2250598967075348,0.254202664,0,-0.257432367
-0.227224395,1.8616600036621094,-0.21884656,-0.034310326,0.25664520263671875,0.048850894,0,0,0.2215197822485832,0.22722439467906952,0.25664520263671875,0,-0.256271928
-0.229388908,1.8608002662658691,-0.218846366,-0.038630806,0.2590877413749695,0.048850905150175095,0,0,0.22222977501647148,0.22938890755176544,0.2590877413749695,0,-0.25503529
-0.231553406,1.8598432540893555,-0.218846172,-0.042951297,0.2615302801132202,0.048850882798433304,0,0,0.22302120815983834,0.23155340552330017,0.2615302801132202,0,-0.2537456
-0.233717963,1.858789324760437,-0.218845993,-0.047271781,0.26397281885147095,0.048850875,0,0,0.2238932596339569,0.23371796309947968,0.26397281885147095,0,-0.252367128
-0.235882565,1.8576383590698242,-0.2188458,-0.051592268,0.2664153575897217,0.048850856721401215,0,0,0.22484493342784692,0.23588256537914276,0.2664153575897217,0,-0.250863083
-0.238047123,1.8563899993896484,-0.218845606,-0.055912748,0.2688578963279724,0.048850804567337036,0,0,0.22587525611761589,0.23804712295532227,0.2688578963279724,0,-0.2492844
-0.240211725,1.8550448417663574,-0.218845397,-0.060233235,0.27130043506622314,0.048850759863853455,0,0,0.22698314848971746,0.24021172523498535,0.27130043506622314,0,-0.247575534
-0.242376328,1.8536022901535034,-0.218845218,-0.064553715,0.2737429738044739,0.048850737512111664,0,0,0.22816750509299843,0.24237632751464844,0.2737429738044739,0,-0.245773434
-0.244540974,1.852062702178955,-0.21884501,-0.068874203,0.2761855125427246,0.048850719,0,0,0.2294270930396665,0.2445409744977951,0.2761855125427246,0,-0.243833466
-0.246705621,1.8504259586334229,-0.218844846,-0.073194675,0.27862805128097534,0.048850707709789276,0,0,0.23076075304679258,0.24670562148094177,0.27862805128097534,0,-0.241791084
-0.248870283,1.8486921787261963,-0.218844622,-0.077515163,0.2810705900192261,0.048850674,0,0,0.23216711234615658,0.24887028336524963,0.2810705900192261,0,-0.239598903
-0.251034915,1.8468611240386963,-0.218844414,-0.08183565,0.2835131287574768,0.048850626,0,0,0.23364492193977698,0.2510349154472351,0.2835131287574768,0,-0.237306529
-0.253199637,1.844933032989502,-0.218844205,-0.08615613,0.28595566749572754,0.048850640654563904,0,0,0.23519282706049358,0.25319963693618774,0.28595566749572754,0,-0.234854548
-0.255364358,1.8429077863693237,-0.218843982,-0.09047661,0.28839820623397827,0.048850636929273605,0,0,0.23680942957718196,0.2553643584251404,0.28839820623397827,0,-0.232295914
-0.25752908,1.8407855033874512,-0.218843773,-0.09479709,0.290840745,0.048850592225790024,0,0,0.23849336375944477,0.25752908,0.290840745,0,-0.229603224
-0.259693801,1.8385661840438843,-0.218843549,-0.099117562,0.29328328371047974,0.048850585,0,0,0.24024319051059487,0.25969380140304565,0.29328328371047974,0,-0.226717657
-0.261858612,1.8362493515014648,-0.218843341,-0.10343805,0.29572582244873047,0.048850566148757935,0,0,0.24205750391340192,0.26185861229896545,0.29572582244873047,0,-0.223778381
-0.264023393,1.8338357210159302,-0.218843132,-0.107758529,0.2981683611869812,0.048850521,0,0,0.24393486507575068,0.26402339339256287,0.2981683611869812,0,-0.220673368
-0.266188204,1.8313251733779907,-0.218842909,-0.112079009,0.30061089992523193,0.048850495368242264,0,0,0.24587379950243393,0.26618820428848267,0.30061089992523193,0,-0.217371042
-0.268352985,1.8287171125411987,-0.2188427,-0.116399489,0.3030534088611603,0.048850473,0,0,0.24787288480867092,0.2683529853820801,0.3030534088611603,0,-0.213992587
-0.270517826,1.8260120153427124,-0.218842462,-0.120719962,0.305495948,0.04885041,0,0,0.24993065527958452,0.27051782608032227,0.305495948,0,-0.210445004
-0.272682726,1.8232096433639526,-0.218842223,-0.125040442,0.30793845653533936,0.048850394785404205,0,0,0.25204569572393726,0.27268272638320923,0.30793845653533936,0,-0.20682212
-0.274847507,1.8203105926513672,-0.218842,-0.129360914,0.3103809654712677,0.048850417137145996,0,0,0.25421657671524056,0.27484750747680664,0.3103809654712677,0,-0.203005982
-0.277012348,1.8173141479492188,-0.218841761,-0.133681387,0.31282347440719604,0.04885041,0,0,0.25644186559424853,0.27701234817504883,0.31282347440719604,0,-0.199060414
-0.279177248,1.8142205476760864,-0.218841553,-0.138001859,0.3152659833431244,0.048850406,0,0,0.25872018725266344,0.2791772484779358,0.3152659833431244,0,-0.194981746
-0.281342119,1.8110296726226807,-0.218841314,-0.142322347,0.31770849227905273,0.048850384,0,0,0.26105012461869925,0.28134211897850037,0.31770849227905273,0,-0.190816105
-0.283507019,1.8077418804168701,-0.218841076,-0.146642834,0.3201510012149811,0.048850335,0,0,0.26343032227553986,0.28350701928138733,0.3201510012149811,0,-0.186496372
-0.28567189,1.8043570518493652,-0.218840837,-0.150963306,0.3225935101509094,0.048850305,0,0,0.26585941629692517,0.2856718897819519,0.3225935101509094,0,-0.182055047
-0.28783685,1.8008750677108765,-0.218840629,-0.155283779,0.32503601908683777,0.04885029,0,0,0.26833612044192096,0.28783684968948364,0.32503601908683777,0,-0.177473009
-0.29000181,1.7972958087921143,-0.21884039,-0.159604251,0.3274785280227661,0.048850257,0,0,0.2708590599214467,0.2900018095970154,0.3274785280227661,0,-0.17280317
-0.292166799,1.7936195135116577,-0.218840152,-0.163924724,0.32992103695869446,0.048850212,0,0,0.2734270093812796,0.2921667993068695,0.32992103695869446,0,-0.167986832
-0.294331789,1.7898459434509277,-0.218839914,-0.168245181,0.3323635458946228,0.048850186,0,0,0.27603867217305056,0.29433178901672363,0.3323635458946228,0,-0.163086922
-0.296496809,1.785975456237793,-0.218839675,-0.172565654,0.33480605483055115,0.048850186,0,0,0.2786928594723646,0.29649680852890015,0.33480605483055115,0,-0.158062519
-0.298661858,1.7820076942443848,-0.218839437,-0.176886126,0.3372485637664795,0.048850194,0,0,0.2813883547094241,0.29866185784339905,0.3372485637664795,0,-0.15292952
-0.300826877,1.7779428958892822,-0.218839198,-0.181206614,0.33969107270240784,0.048850174993276596,0,0,0.2841239691051438,0.30082687735557556,0.33969107270240784,0,-0.147692718
-0.302991956,1.7737810611724854,-0.21883896,-0.185527086,0.3421335816383362,0.048850156366825104,0,0,0.28689858100729004,0.30299195647239685,0.3421335816383362,0,-0.142349749
-0.305157095,1.769521951675415,-0.218838662,-0.189847544,0.3445760905742645,0.048850134,0,0,0.28971097995039824,0.3051570951938629,0.3445760905742645,0,-0.136916011
-0.307322174,1.7651658058166504,-0.218838423,-0.194168031,0.34701859951019287,0.048850115,0,0,0.29256021625627376,0.3073221743106842,0.34701859951019287,0,-0.131370602
-0.309487343,1.7607122659683228,-0.218838185,-0.198488504,0.3494611084461212,0.048850097,0,0,0.29544516111689234,0.30948734283447266,0.3494611084461212,0,-0.125771652
-0.311652482,1.7561619281768799,-0.218837947,-0.202808961,0.35190361738204956,0.048850081861019135,0,0,0.2983647412588905,0.3116524815559387,0.35190361738204956,0,-0.120033962
-0.31381765,1.751514196395874,-0.218837708,-0.207129449,0.3543461561203003,0.048850052,0,0,0.3013180240820251,0.3138176500797272,0.3543461561203003,0,-0.114257787
-0.315982878,1.746769666671753,-0.218837455,-0.211449921,0.35678866505622864,0.048850033432245255,0,0,0.3043039548782376,0.3159828782081604,0.35678866505622864,0,-0.108359374
-0.318148047,1.7419278621673584,-0.218837187,-0.215770409,0.359231174,0.04885,0,0,0.3073216305148871,0.31814804673194885,0.359231174,0,-0.10239589
-0.320313215,1.7369887828826904,-0.218836933,-0.220090881,0.3616736829280853,0.048849948,0,0,0.31037010103892376,0.3203132152557373,0.3616736829280853,0,-0.0963563
-0.322478443,1.7319526672363281,-0.218836665,-0.224411353,0.36411619186401367,0.048849962651729584,0,0,0.3134484679565132,0.32247844338417053,0.36411619186401367,0,-0.090255648
-0.324643701,1.726819634437561,-0.218836397,-0.228731826,0.366558701,0.048849966,0,0,0.3165558590809044,0.32464370131492615,0.366558701,0,-0.08405404
-0.326808929,1.721589207649231,-0.218836144,-0.233052269,0.36900120973587036,0.048849918,0,0,0.3196914513754869,0.3268089294433594,0.36900120973587036,0,-0.0778045
-0.328974247,1.7162617444992065,-0.218835875,-0.237372741,0.3714437186717987,0.048849978,0,0,0.3228543885482915,0.32897424697875977,0.3714437186717987,0,-0.071484726
-0.331139505,1.7108371257781982,-0.218835622,-0.241693228,0.37388622760772705,0.048849932849407196,0,0,0.3260439319145966,0.3311395049095154,0.37388622760772705,0,-0.065112811
-0.333304822,1.7053154706954956,-0.218835309,-0.246013671,0.3763287365436554,0.048849914222955704,0,0,0.32925920644327705,0.33330482244491577,0.3763287365436554,0,-0.058658538
-0.3354702,1.6996965408325195,-0.218835026,-0.250334144,0.37877121567726135,0.048849862068891525,0,0,0.3324995441003413,0.33547019958496094,0.37877121567726135,0,-0.052163676
-0.337635577,1.6939804553985596,-0.218834728,-0.254654586,0.3812137246131897,0.048849791288375854,0,0,0.3357641970714026,0.3376355767250061,0.3812137246131897,0,-0.045623608
-0.339800984,1.6881674528121948,-0.218834445,-0.258975059,0.38365620374679565,0.048849758,0,0,0.3390524849533244,0.33980098366737366,0.38365620374679565,0,-0.039018484
-0.341966391,1.6822572946548462,-0.218834132,-0.263295531,0.3860986828804016,0.048849742859601974,0,0,0.3423637158497029,0.3419663906097412,0.3860986828804016,0,-0.032366531
-0.344131798,1.6762499809265137,-0.218833879,-0.267615944,0.38854116201400757,0.048849739134311676,0,0,0.34569722,0.34413179755210876,0.38854116201400757,0,-0.02565452
-0.346297264,1.6701455116271973,-0.21883361,-0.271936387,0.3909836411476135,0.048849784,0,0,0.3490523477374001,0.3462972640991211,0.3909836411476135,0,-0.01892921
-0.34846276,1.663943886756897,-0.218833357,-0.276256859,0.3934261202812195,0.048849761,0,0,0.35242855633114845,0.3484627604484558,0.3934261202812195,0,-0.012143648
