x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,magnitude_velocity,abs_x_disp,abs_angle,reward,action
0.09963379055261612,-0.0007608080049976707,-0.038681142032146454,6.178965339387332e-09,0.0022000304888933897,2.3059779086231913e-10,1,1,0.03868114162933151,0.09963379055261612,0.0022000304888933897,0.12940490462244192,0
0.09925613552331924,-0.0007608080049976707,-0.03776473179459572,6.797423957038973e-09,0.002200034912675619,-8.154187047804129e-11,1,1,0.03776473227591216,0.09925613552331924,0.002200034912675619,0.12848939593432185,0
0.09888763725757599,-0.0007608080049976707,-0.03684832155704498,6.732008728249639e-09,0.0022000393364578485,-3.8522918188732547e-10,1,1,0.03684832172354987,0.09888763725757599,0.0022000393364578485,0.12757388775838763,0
0.09852828830480576,-0.0007608080049976707,-0.03593191131949425,5.317884799183048e-09,0.002200043760240078,1.951176775705221e-09,1,1,0.03593191150045418,0.09852828830480576,0.002200043760240078,0.1266583568084112,0
0.09817810356616974,-0.0007608080049976707,-0.03501550108194351,3.732428144331834e-09,0.002200048416852951,3.096212397579734e-09,1,1,0.03501550163247736,0.09817810356616974,0.002200048416852951,0.125742779797692,0
0.09783706814050674,-0.0007608080049976707,-0.034099094569683075,1.6774259758989274e-09,0.002200053771957755,6.0382836508665605e-09,1,1,0.034099093855265696,0.09783706814050674,0.002200053771957755,0.1248178298167204,0
0.09750528633594513,-0.0007608080049976707,-0.03318268433213234,-4.160349287296583e-10,0.0022000581957399845,1.9722692368162598e-09,1,1,0.033182684833726314,0.09750528633594513,0.0022000581957399845,0.12390223052439531,0
0.09718265384435654,-0.0007608080049976707,-0.032266274094581604,-1.3242579255390297e-09,0.0022000635508447886,5.979333472794224e-09,1,1,0.032266274461837066,0.09718265384435654,0.0022000635508447886,0.12298691111986315,0
0.09686918556690216,-0.0007608080049976707,-0.03134986385703087,-2.2784083508753383e-09,0.0022000670433044434,-4.515384510739295e-09,1,1,0.03134986447789059,0.09686918556690216,0.0022000670433044434,0.12207121967146328,0
0.0965648666024208,-0.0007608080049976707,-0.030433455482125282,-2.26158047844649e-09,0.0022000723984092474,4.9691633030590765e-09,1,1,0.030433455873242424,0.0965648666024208,0.0022000723984092474,0.1211568977459887,0
0.09626970440149307,-0.0007608080049976707,-0.029517043381929398,-1.7637385996138732e-09,0.0022000689059495926,4.550700261063412e-09,1,1,0.02951704384635692,0.09626970440149307,0.0022000689059495926,0.12023974041503038,0
0.09598369896411896,-0.0007608080049976707,-0.028600629419088364,-1.1852292480796223e-09,0.002200081944465637,-6.226847482082576e-09,1,1,0.028600629085865505,0.09598369896411896,0.002200081944465637,0.11932559172021939,0
0.09570684283971786,-0.0007608080049976707,-0.027684221044182777,-1.9573524745464255e-10,0.0022000784520059824,6.266171137525589e-09,1,1,0.027684220781810702,0.09570684283971786,0.0022000784520059824,0.11840961808928796,0
0.09543915092945099,-0.0007608080049976707,-0.026767808943986893,8.166904930106966e-10,0.002200082642957568,-2.6964206423230053e-09,1,1,0.026767808724613575,0.09543915092945099,0.002200082642957568,0.1174940919406815,0
0.09518060833215714,-0.0007608080049976707,-0.02585139498114586,1.795934401194188e-09,0.0022000870667397976,1.8496659759392742e-09,1,1,0.02585139476676171,0.09518060833215714,0.0022000870667397976,0.11657837996584419,0
0.0949312224984169,-0.0007608080049976707,-0.024934982880949974,2.7737796504112566e-09,0.00220009358599782,1.466459043086843e-08,1,1,0.024934983367450876,0.0949312224984169,0.00220009358599782,0.11566228657727606,0
0.09469099342823029,-0.0007608080049976707,-0.02401857264339924,3.853032115586075e-09,0.0022001045290380716,6.680838104955455e-10,1,1,0.02401857239609523,0.09469099342823029,0.0022001045290380716,0.11473862226376141,0
0.09446001052856445,-0.0007608080049976707,-0.023102160543203354,3.2020315288150414e-09,0.002200101735070348,3.4500668988357575e-09,1,1,0.02310216064383464,0.09446001052856445,0.002200101735070348,0.11382218045779346,0
0.09423818439245224,-0.0007608080049976707,-0.022185752168297768,2.2717254744009097e-09,0.002200106857344508,-1.9724304411994353e-09,1,1,0.022185751949376362,0.09423818439245224,0.002200106857344508,0.11290689854430447,0
0.09402551501989365,-0.0007608080049976707,-0.021269340068101883,1.6819624581998482e-09,0.0022001112811267376,7.637716015196361e-10,1,1,0.02126933986623253,0.09402551501989365,0.0022001112811267376,0.11199122585933807,0
0.09382200241088867,-0.0007608080049976707,-0.020352931693196297,7.23706261585022e-10,0.0022001159377396107,3.3323837023147007e-09,1,1,0.020352931801434184,0.09382200241088867,0.0022001159377396107,0.11107640104951066,0
0.09362764656543732,-0.0007608080049976707,-0.01943652145564556,-4.088211713604295e-11,0.002200113842263818,3.734111686526376e-09,1,1,0.01943652158515897,0.09362764656543732,0.002200113842263818,0.1101596208209763,0
0.09344244003295898,-0.0007608080049976707,-0.018520113080739975,-4.691751431806779e-10,0.002200124552473426,-2.9941342738482035e-09,1,1,0.018520112826708693,0.09344244003295898,0.002200124552473426,0.10924566750177256,0
0.09326639026403427,-0.0007608080049976707,-0.01760370098054409,-9.649105958686732e-10,0.0022001212928444147,1.7957523246181495e-09,1,1,0.01760370079391989,0.09326639026403427,0.0022001212928444147,0.10832841297549933,0
0.09309949725866318,-0.0007608080049976707,-0.016687292605638504,-1.2470334764813629e-09,0.0022001340985298157,3.3625944251269857e-09,1,1,0.016687292795667386,0.09309949725866318,0.0022001340985298157,0.10741433457635097,0
0.0929417610168457,-0.0007608080049976707,-0.01577088236808777,-8.743061274962827e-10,0.0022001327015459538,1.9727915301359644e-08,1,1,0.015770882153602145,0.0929417610168457,0.0022001327015459538,0.10649834726830676,0
0.09279318153858185,-0.0007608080049976707,-0.014854473061859608,-1.2726118769901262e-10,0.0022001361940056086,7.584313732600378e-10,1,1,0.014854473276573294,0.09279318153858185,0.0022001361940056086,0.10558289575794255,0
0.09265375137329102,-0.0007608080049976707,-0.013938063755631447,3.2997604648699053e-10,0.002200139220803976,-2.3358582623700386e-08,1,1,0.013938063902623882,0.09265375137329102,0.002200139220803976,0.10465769855085405,0
0.09252357482910156,-0.0007608080049976707,-0.013021653518080711,4.439440481895929e-10,0.002200143877416849,-2.238095930806594e-08,1,1,0.013021653368082019,0.09252357482910156,0.002200143877416849,0.10374239192444001,0
0.09240255504846573,-0.0007608080049976707,-0.012105243280529976,1.538582872218086e-10,0.002200147369876504,-1.1256007237392396e-09,1,1,0.012105243212539783,0.09240255504846573,0.002200147369876504,0.10282675491763449,0
0.09229068458080292,-0.0007608080049976707,-0.01118883304297924,-2.413690081137787e-10,0.0022001522593200207,1.3336337367775286e-08,1,1,0.011188832878834492,0.09229068458080292,0.0022001522593200207,0.10191107156712498,0
0.09218797832727432,-0.0007608080049976707,-0.010272422805428505,-1.2738163301939665e-10,0.0022001590114086866,1.7848059030711738e-08,1,1,0.010272422673434011,0.09218797832727432,0.0022001590114086866,0.10099590064945829,0
0.09209442138671875,-0.0007608080049976707,-0.00935601256787777,-1.1408125139000802e-10,0.0022001625038683414,1.7996033108147458e-08,1,1,0.00935601263404025,0.09209442138671875,0.0022001625038683414,0.10008024563216189,0
0.0920100212097168,-0.0007608080049976707,-0.008439602330327034,3.0752023150171226e-10,0.002200168324634433,1.641372726624013e-08,1,1,0.008439602383670032,0.0920100212097168,0.002200168324634433,0.09916484224248023,0
0.09193477779626846,-0.0007608080049976707,-0.007523191161453724,6.29551244468729e-10,0.0022001732140779495,1.6572341721143857e-08,1,1,0.0075231911198725505,0.09193477779626846,0.0022001732140779495,0.0982494855716265,0
0.09186868369579315,-0.0007608080049976707,-0.006606779992580414,2.091921358360338e-10,0.0022001767065376043,-1.5946417519785427e-08,1,1,0.00660678007286715,0.09186868369579315,0.0022001767065376043,0.09733392880103509,0
0.09181175380945206,-0.0007608080049976707,-0.005690369289368391,-8.033421705633259e-10,0.002200180431827903,-8.159446451827534e-09,1,1,0.005690369347394308,0.09181175380945206,0.002200180431827903,0.09641846527907916,0
0.09176397323608398,-0.0007608080049976707,-0.0047739590518176556,-8.594897571434501e-10,0.0022001834586262703,-2.1524531490513255e-08,1,1,0.004773959128618503,0.09176397323608398,0.0022001834586262703,0.09549331642830339,0
0.09172544628381729,-0.0007608080049976707,-0.00385754881426692,-1.1651153375424883e-09,0.002200187649577856,-1.4480224130863917e-08,1,1,0.003857548834576503,0.09172544628381729,0.002200187649577856,0.09457784377083911,0
0.09169606864452362,-0.0007608080049976707,-0.0029411385767161846,-9.715377391472657e-10,0.002200191607698798,-3.89620113949718e-09,1,1,0.0029411385495292804,0.09169606864452362,0.002200191607698798,0.09366232460768131,0
0.09167585521936417,-0.0007608080049976707,-0.002024728339165449,-1.0789176219105912e-09,0.002200195798650384,3.7722194257128194e-09,1,1,0.0020247282856901885,0.09167585521936417,0.002200195798650384,0.09274672166718112,0
0.09166479110717773,-0.0007608080049976707,-0.0011083181016147137,-9.716860649433556e-10,0.002200201153755188,1.2763369916513057e-08,1,1,0.0011083180956669107,0.09166479110717773,0.002200201153755188,0.09183125379121826,0
0.09166288375854492,-0.0007608080049976707,-0.0001919077185448259,-6.57463583575435e-10,0.0022002062760293484,2.0886869123160068e-08,1,1,0.00019190772253416632,0.09166288375854492,0.0022002062760293484,-0.004416727594637848,0
0.09166517108678818,-0.0007608080049976707,0.00023728315136395395,4.635049037915451e-07,0.0021967089269310236,-6.783502612961456e-05,1,1,0.00023728359795319471,0.09166517108678818,0.0021967089269310236,0.0020317440747152915,0
0.09166736900806427,-0.0007608080049976707,0.0002179640141548589,4.3041666231147246e-07,0.0021935172844678164,-6.231364386621863e-05,1,1,0.00021796443905421084,0.09166736900806427,0.0021935172844678164,0.015333046361380553,0
0.0916680321097374,-0.0007608080049976707,6.492858665296808e-05,1.2863665688200854e-07,0.002192554995417595,-1.8563083358458243e-05,1,1,6.492871461016477e-05,0.0916680321097374,0.002192554995417595,0.003600025485818392,0
0.09166774898767471,-0.0007608080049976707,-2.8797261620638892e-05,-5.6459590780377766e-08,0.0021929722279310226,8.233505468524527e-06,1,1,2.879731616164181e-05,0.09166774898767471,0.0021929722279310226,-0.001146133841318786,0
0.09166736900806427,-0.0007608080049976707,-4.0046546928351745e-05,-7.991159378661905e-08,0.0021935657132416964,1.145042187999934e-05,1,1,4.004662743760673e-05,0.09166736900806427,0.0021935657132416964,0.002321210083279013,0
0.09166717529296875,-0.0007608080049976707,-1.6766314729466103e-05,-3.2797704108133985e-08,0.0021938246209174395,4.783823442267021e-06,1,1,1.676634679856668e-05,0.09166717529296875,0.0021938246209174395,0.0014656334595262166,0
0.09166717529296875,-0.0007608080049976707,2.1293330974003766e-06,4.3843910724206125e-09,0.002193805295974016,-6.134326895335107e-07,1,1,2.129337551414528e-06,0.09166717529296875,0.002193805295974016,-0.00047304769521083756,0
0.09166727215051651,-0.0007608080049976707,6.871771802252624e-06,1.3687475153290052e-08,0.0021936979610472918,-1.965175897566951e-06,1,1,6.871785437242738e-06,0.09166727215051651,0.0021936979610472918,0.00031192593087325804,0
0.09166727215051651,-0.0007608080049976707,3.7960576264595147e-06,7.57414131413725e-09,0.0021936544217169285,-1.0864052910619648e-06,1,1,3.796065216139584e-06,0.09166727215051651,0.0021936544217169285,0.0003578931644661054,0
0.09166727215051651,-0.0007608080049976707,2.37389457424797e-07,4.5279996419012036e-10,0.0021936341654509306,-8.348914803946172e-08,1,1,2.3738989567018856e-07,0.09166727215051651,0.0021936341654509306,-8.648248032372408e-05,0
0.09166727215051651,-0.0007608080049976707,-1.0861467671929859e-06,-2.384105357577937e-09,0.0021936502307653427,3.1111159159991075e-07,1,1,1.0861493377438838e-06,0.09166727215051651,0.0021936502307653427,2.8408835401450006e-05,0
0.09166727215051651,-0.0007608080049976707,-7.89020646152494e-07,-1.7062240509346793e-09,0.0021936632692813873,2.3782915548054007e-07,1,1,7.890225161974104e-07,0.09166727215051651,0.0021936632692813873,6.243150742690773e-05,0
0.09166727215051651,-0.0007608080049976707,-1.6237906663718604e-07,-1.43638975713678e-10,0.002193665597587824,5.001988512276512e-08,1,1,1.6237913039905162e-07,0.09166727215051651,0.002193665597587824,1.1893475573288015e-06,0
0.09166727215051651,-0.0007608080049976707,1.5327944424825546e-07,2.391610243179798e-10,0.0021936628036201,-4.94768634951015e-08,1,1,1.532796327995596e-07,0.09166727215051651,0.0021936628036201,-5.850330850876162e-07,0
0.09166727215051651,-0.0007608080049976707,1.5447318446604186e-07,2.2139828859124577e-10,0.002193667460232973,-5.0195176015677134e-08,1,1,1.5447334457694436e-07,0.09166727215051651,0.002193667460232973,1.1262509071130467e-05,0
0.09166727215051651,-0.0007608080049976707,5.116145374017833e-08,5.071226424901987e-11,0.002193658147007227,-1.5820777576891487e-08,1,1,5.116147943952073e-08,0.09166727215051651,0.002193658147007227,2.9457643471175743e-06,0
0.09166727215051651,-0.0007608080049976707,-2.0074002904379995e-08,2.6066334854468742e-11,0.0021936597768217325,2.3070633403676766e-08,1,1,2.0074020266415454e-08,0.09166727215051651,0.0021936597768217325,-2.911218804752658,2
